,CASE_STATUS,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE
2803767,CERTIFIED,"computer software engineer, applications",Y,76960.0,2011.0,virginia
726874,CERTIFIED,software engineer,Y,97219.0,2015.0,washington
674575,CERTIFIED,senior software engineer,Y,118082.0,2015.0,california
2730514,CERTIFIED,programmer analyst,Y,70096.0,2011.0,new jersey
2761450,CERTIFIED,programmer-analyst,Y,56701.0,2011.0,new jersey
2591276,CERTIFIED,programmer analyst,Y,50294.0,2012.0,maryland
214705,CERTIFIED,computer programmer / configurer 2,N,66560.0,2016.0,nebraska
398420,CERTIFIED,software engineer 1615.28340,Y,120662.0,2016.0,california
372442,CERTIFIED,programmer analyst,Y,98342.0,2016.0,california
1706505,CERTIFIED,programmer analyst,Y,48110.0,2014.0,texas
2585271,CERTIFIED,programmer analyst,Y,53352.0,2012.0,virginia
344279,CERTIFIED,programmer analyst,Y,84739.0,2016.0,washington
2224862,CERTIFIED,programmer analyst,Y,57866.0,2013.0,north carolina
2670948,CERTIFIED,software engineer,Y,114150.0,2011.0,california
275618,CERTIFIED,computer/software systems analyst,N,45469.0,2016.0,connecticut
156388,CERTIFIED,programmer analyst,Y,70762.0,2016.0,new jersey
1761398,CERTIFIED,software developer iii,Y,81162.0,2014.0,texas
612958,CERTIFIED,graphics programmer,N,50939.0,2016.0,louisiana
1534016,CERTIFIED,programmer analyst,Y,60278.0,2014.0,ohio
2359368,CERTIFIED,programmer/analyst,Y,67413.0,2012.0,virginia
2327019,CERTIFIED,programmer analyst,Y,56202.0,2012.0,california
972533,WITHDRAWN,"software developer, applications",Y,61422.0,2015.0,new jersey
2072977,CERTIFIED,computer systems analyst,Y,67163.0,2013.0,north carolina
245397,CERTIFIED,programmer analyst,N,60549.0,2016.0,virginia
2204446,CERTIFIED,software engineer,Y,134534.0,2013.0,california
474893,CERTIFIED,computer specialist/testing and quality analyst 2,N,66643.0,2016.0,illinois
2200971,CERTIFIED,programmer/analyst,Y,75442.0,2013.0,new jersey
2437703,CERTIFIED,software developer,Y,86653.0,2012.0,virginia
355079,CERTIFIED,software engineer,N,58531.0,2016.0,michigan
979691,CERTIFIED,software developer,Y,63315.0,2015.0,texas
813374,CERTIFIED-WITHDRAWN,senior computer programmer analyst,Y,58136.0,2015.0,massachusetts
2890476,CERTIFIED,programmer analyst,Y,66144.0,2011.0,ohio
214865,CERTIFIED,computer programmer,N,68869.0,2016.0,new jersey
94328,CERTIFIED,computer systems analyst,N,49421.0,2016.0,oregon
729538,CERTIFIED,computer programmer analyst,Y,91000.0,2015.0,new york
337329,CERTIFIED-WITHDRAWN,software engineer,N,65041.6,2016.0,texas
2812899,CERTIFIED-WITHDRAWN,programmer analyst,Y,52395.0,2011.0,texas
199929,CERTIFIED-WITHDRAWN,programmer analyst,N,45510.0,2016.0,illinois
2030836,CERTIFIED,software engineer,Y,58240.0,2013.0,north carolina
2089151,CERTIFIED-WITHDRAWN,staff software engineer,Y,67350.0,2013.0,virginia
896290,CERTIFIED,computer systems analyst,Y,65083.0,2015.0,new jersey
2311401,CERTIFIED,senior software engineer,Y,99653.0,2012.0,california
1877096,DENIED,software engineer,Y,112291.0,2013.0,california
1643951,CERTIFIED,software engineer,Y,71302.0,2014.0,ohio
1174965,CERTIFIED-WITHDRAWN,programmer analyst,Y,69909.0,2015.0,ohio
241524,CERTIFIED,programmer analyst,N,54725.0,2016.0,pennsylvania
1143571,CERTIFIED,programmer analyst level 1,Y,60000.0,2015.0,colorado
1260017,CERTIFIED,software engineer,Y,53331.0,2015.0,michigan
2814383,CERTIFIED,computer software engineer,Y,55370.0,2011.0,california
2855240,DENIED,programmer analyst,Y,49358.0,2011.0,florida
293512,CERTIFIED,senior software engineer,Y,117458.0,2016.0,washington
2758709,CERTIFIED,computer vsion engineer,Y,82846.0,2011.0,california
984241,CERTIFIED-WITHDRAWN,programmer analyst,Y,82451.0,2015.0,connecticut
140351,CERTIFIED,senior programmer analyst,N,58677.0,2016.0,arizona
926001,CERTIFIED,programmer analyst,Y,54454.0,2015.0,north carolina
187600,CERTIFIED,programmer analyst,N,61880.0,2016.0,washington
2813433,CERTIFIED,software engineer,Y,70907.0,2011.0,california
672353,CERTIFIED,specialist - appliations analyst/programmer,Y,100206.0,2015.0,california
1826439,CERTIFIED,"vice president, applications programmer",Y,104458.0,2013.0,new jersey
2660176,CERTIFIED,computer systems analyst,Y,75379.0,2011.0,new jersey
1664322,CERTIFIED,software engineer,Y,141003.0,2014.0,california
99648,WITHDRAWN,programmer analyst,N,59717.0,2016.0,pennsylvania
670689,CERTIFIED,software engineer,Y,73923.0,2015.0,california
783027,CERTIFIED,computer programmer,Y,62754.0,2015.0,illinois
855135,CERTIFIED,computer programmer,Y,74630.0,2015.0,georgia
2191908,CERTIFIED,programmer analyst,Y,82701.0,2013.0,washington
1081496,CERTIFIED,software engineer,Y,109762.0,2015.0,california
1180285,DENIED,software developer,Y,50856.0,2015.0,illinois
1317226,CERTIFIED,programmer analyst,Y,60653.0,2014.0,pennsylvania
267753,CERTIFIED,programmer analyst,N,54725.0,2016.0,pennsylvania
2349190,CERTIFIED,programmer analyst,Y,57221.0,2012.0,north carolina
1531735,CERTIFIED,programmer analyst,Y,56680.0,2014.0,texas
822160,CERTIFIED,computer programmer,Y,73445.0,2015.0,california
2970278,CERTIFIED,software developer,Y,48589.0,2011.0,georgia
377351,CERTIFIED,"software developer, sr.",Y,77900.0,2016.0,indiana
178766,CERTIFIED,programmer analyst,N,57533.0,2016.0,california
2841316,CERTIFIED,software engineer (programmer analyst 3-it),Y,84100.0,2011.0,california
2472950,CERTIFIED,software engineer,Y,69742.0,2012.0,maryland
910641,CERTIFIED,senior programmer analyst,Y,80101.0,2015.0,tennessee
2296166,CERTIFIED,computer specialist/testing and quality analyst 2,Y,62878.0,2012.0,delaware
2759069,CERTIFIED,programmer analyst,Y,55370.0,2011.0,nevada
1839429,CERTIFIED,computer programmer,Y,58947.0,2013.0,connecticut
2999932,CERTIFIED,programmer analyst,Y,53061.0,2011.0,new york
1285121,CERTIFIED-WITHDRAWN,senior programmer analyst,Y,61714.0,2014.0,pennsylvania
2790433,CERTIFIED,senior computer programmer analyst,Y,74755.0,2011.0,california
676733,CERTIFIED,software engineer,Y,134638.0,2015.0,california
146734,CERTIFIED,programmer analyst,N,62566.0,2016.0,texas
1342904,CERTIFIED,programmer analyst,Y,53893.0,2014.0,oklahoma
375282,CERTIFIED,software engineer,N,57325.0,2016.0,georgia
2531925,CERTIFIED,computer systems engineer,Y,57907.0,2012.0,illinois
356112,CERTIFIED,programmer analyst,N,65042.0,2016.0,texas
920511,CERTIFIED,programmer analyst,Y,52499.0,2015.0,new jersey
1391121,CERTIFIED,member of technical staff - software engineering,Y,99421.0,2014.0,california
1463475,CERTIFIED,software engineer,Y,61506.0,2014.0,north carolina
1363889,CERTIFIED,software developer - i,Y,72987.0,2014.0,new jersey
2146042,CERTIFIED,computer programmer,Y,62067.0,2013.0,north carolina
2326501,CERTIFIED-WITHDRAWN,software engineer (senior principal consultant),Y,77600.0,2012.0,california
394721,CERTIFIED,software engineer,Y,102149.0,2016.0,california
2032612,CERTIFIED,computer programmer,Y,53914.0,2013.0,new jersey
356824,CERTIFIED,software developer,N,52790.0,2016.0,missouri
1898139,CERTIFIED,computer systems analyst 2,Y,66872.0,2013.0,georgia
2667315,CERTIFIED,programmer-analyst,Y,45261.0,2011.0,arkansas
2622169,CERTIFIED,software engineer,Y,84802.0,2012.0,california
199273,CERTIFIED-WITHDRAWN,sap programmer analyst,N,66394.0,2016.0,texas
1291922,CERTIFIED,data warehouse programmer,Y,62566.0,2014.0,new york
2312954,CERTIFIED,software developer,Y,69930.0,2012.0,texas
881646,WITHDRAWN,software developer,N,73444.8,2015.0,new york
1716127,CERTIFIED,programmer analyst,Y,85571.0,2014.0,texas
91584,CERTIFIED,programmer analyst,N,62046.0,2016.0,washington
1691294,CERTIFIED,programmer analyst,Y,59238.0,2014.0,colorado
2560332,CERTIFIED,software engineer,Y,61963.0,2012.0,california
1403087,CERTIFIED,software engineer,Y,116272.0,2014.0,washington
2106472,WITHDRAWN,systems analyst/senior software engineer,Y,64646.0,2013.0,massachusetts
335517,CERTIFIED,lead software engineer,Y,117603.0,2016.0,california
215296,CERTIFIED,computer programmer,N,58240.0,2016.0,north carolina
2371398,CERTIFIED-WITHDRAWN,computer programmer/developer,Y,67101.0,2012.0,new york
253625,CERTIFIED,programmer analyst,Y,74048.0,2016.0,massachusetts
280777,CERTIFIED,programmer analyst,N,59280.0,2016.0,florida
2662981,CERTIFIED,computer programmer,Y,59571.0,2011.0,texas
957264,CERTIFIED,software engineer,Y,61734.0,2015.0,florida
1028094,CERTIFIED,computer programmer analyst,Y,79102.0,2015.0,new jersey
2846144,CERTIFIED-WITHDRAWN,programmer analyst,Y,54163.0,2011.0,new jersey
1950728,CERTIFIED,computer programmer,Y,68370.0,2013.0,texas
175636,CERTIFIED,programmer analyst,Y,78000.0,2016.0,florida
734588,CERTIFIED,assistant professor electrical & computer engineering,Y,37360.0,2015.0,ohio
1890795,CERTIFIED,"computer software engineer, applications",Y,73079.0,2013.0,new jersey
675291,CERTIFIED,programmer analyst,Y,63211.0,2015.0,florida
1842170,CERTIFIED,computer programmer,Y,58926.0,2013.0,minnesota
2302989,CERTIFIED,computer programmer/configurer 2,Y,57054.0,2012.0,ohio
2363409,CERTIFIED,programmer analyst,Y,68640.0,2012.0,california
307007,CERTIFIED,senior software engineer,N,68931.0,2016.0,illinois
2401736,CERTIFIED,programmer analyst,Y,73507.0,2012.0,north carolina
2365611,CERTIFIED,programmer analyst,Y,81286.0,2012.0,washington
2079712,CERTIFIED,computer systems analyst 3,Y,72779.0,2013.0,pennsylvania
2583605,CERTIFIED,senior programmer analyst,Y,57782.0,2012.0,michigan
218830,CERTIFIED,programmer analyst,Y,77563.0,2016.0,georgia
1204091,CERTIFIED,software engineer - applications (mts),Y,120349.0,2015.0,california
371759,CERTIFIED,software engineer (associate),Y,96866.0,2016.0,california
2338273,CERTIFIED,senior software engineer,Y,79581.0,2012.0,massachusetts
935696,CERTIFIED,computer systems analyst,Y,89669.0,2015.0,florida
244694,CERTIFIED,computer programmer,N,56014.0,2016.0,north carolina
1171345,CERTIFIED,"computer software engineer, applications",Y,80096.0,2015.0,washington
123103,CERTIFIED,computer systems analyst,N,49982.0,2016.0,florida
1847539,CERTIFIED,software developer (systems software),Y,55432.0,2013.0,pennsylvania
950110,CERTIFIED,computer programmer,Y,55120.0,2015.0,virginia
937309,CERTIFIED,programmer analyst,Y,65083.0,2015.0,new jersey
1094034,CERTIFIED,programmer analyst,Y,56805.0,2015.0,massachusetts
1439856,CERTIFIED,computer systems analyst,Y,86590.0,2014.0,massachusetts
1077895,CERTIFIED,software developer / ab-initio developer,Y,73923.0,2015.0,california
1788420,CERTIFIED,computer programmer,Y,68370.0,2013.0,texas
1302627,CERTIFIED,senior software engineer,Y,89939.0,2014.0,nebraska
2177613,CERTIFIED,programmer analyst,Y,72883.0,2013.0,maryland
282888,CERTIFIED-WITHDRAWN,associate software engineer,Y,72363.0,2016.0,connecticut
1877433,CERTIFIED,staff/manager software engineer,Y,118290.0,2013.0,california
213421,CERTIFIED,programmer analyst (testing),N,68702.0,2016.0,michigan
2896821,CERTIFIED,software engineer,Y,82430.0,2011.0,oregon
1471372,CERTIFIED,programmer analyst,Y,47320.0,2014.0,california
2188147,CERTIFIED,software engineer,Y,66186.0,2013.0,wisconsin
2959986,WITHDRAWN,programmer analyst,Y,57699.0,2011.0,michigan
2597255,CERTIFIED,software engineer,Y,87006.0,2012.0,virginia
2248713,CERTIFIED,programmer analyst,Y,54704.0,2012.0,delaware
1873520,CERTIFIED,programmer analyst - iii,Y,99570.0,2013.0,california
2088866,CERTIFIED,software engineer,Y,50336.0,2013.0,texas
2397645,CERTIFIED,programmer/analyst,Y,62462.0,2012.0,georgia
2578046,CERTIFIED,sr. programmer analyst,Y,70948.8,2012.0,ohio
324081,CERTIFIED,software engineer,Y,79539.2,2016.0,michigan
689268,CERTIFIED,senior software developer,Y,74776.0,2015.0,north carolina
1444583,CERTIFIED,r & d software engineer expert,Y,113360.0,2014.0,california
1139688,CERTIFIED,programmer analyst,Y,58614.0,2015.0,illinois
2600539,CERTIFIED,software engineer,Y,84802.0,2012.0,california
2894992,CERTIFIED,programmer analyst,Y,90043.0,2011.0,california
777720,CERTIFIED,software engineer apps,Y,131269.0,2015.0,california
857540,CERTIFIED,programmer analyst,Y,52499.0,2015.0,new jersey
342130,CERTIFIED,software engineer,Y,98342.0,2016.0,california
956735,CERTIFIED,programmer analyst,Y,49774.0,2015.0,illinois
448301,CERTIFIED,computer systems administrator,Y,94453.0,2016.0,new jersey
2941845,CERTIFIED-WITHDRAWN,programmer  analyst,Y,55245.0,2011.0,new jersey
2422374,CERTIFIED,programmer analyst,Y,63294.0,2012.0,pennsylvania
2390913,CERTIFIED,computer programmer,Y,52458.0,2012.0,ohio
2161268,CERTIFIED,computer programmer,Y,57574.0,2013.0,california
2920438,CERTIFIED,senior software engineer,Y,103709.0,2011.0,california
296875,CERTIFIED,staff software engineer,Y,142376.0,2016.0,california
805656,CERTIFIED,programmer analyst,Y,55370.0,2015.0,georgia
1659141,CERTIFIED,programmer analyst,Y,63648.0,2014.0,maryland
1518347,CERTIFIED,senior software developer,Y,90459.0,2014.0,new jersey
1884650,CERTIFIED,software developer 2,Y,94494.0,2013.0,new hampshire
1995338,CERTIFIED,programmer analyst,Y,62733.0,2013.0,california
315120,CERTIFIED,software engineer,Y,142376.0,2016.0,california
908460,CERTIFIED,programmer analyst,Y,79747.2,2015.0,texas
385398,CERTIFIED,senior software engineer,Y,106101.0,2016.0,washington
433129,CERTIFIED-WITHDRAWN,programmer analyst,N,60757.0,2016.0,minnesota
1293694,CERTIFIED,senior software engineer,Y,112674.0,2014.0,california
292689,CERTIFIED,software engineer,N,68931.0,2016.0,illinois
1769759,CERTIFIED,senior programmer analyst,Y,75712.0,2014.0,illinois
1973874,CERTIFIED,programmer analyst,Y,48693.0,2013.0,missouri
2575266,CERTIFIED,programmer analyst,Y,58157.0,2012.0,minnesota
1380217,CERTIFIED,programmer analyst,Y,55744.0,2014.0,virginia
263365,CERTIFIED,programmer analyst,N,60549.0,2016.0,virginia
1711105,CERTIFIED-WITHDRAWN,senior software engineer,Y,105560.0,2014.0,massachusetts
2985014,CERTIFIED,programmer analyst,Y,56930.0,2011.0,oregon
1122503,CERTIFIED,computer systems analyst,Y,63086.0,2015.0,new york
1498571,CERTIFIED-WITHDRAWN,programmer analyst,Y,67579.0,2014.0,massachusetts
917763,CERTIFIED,software engineer,Y,109762.0,2015.0,california
723633,CERTIFIED,programmer analyst,Y,56826.0,2015.0,new jersey
701086,CERTIFIED,programmer analyst,Y,62234.0,2015.0,california
1941767,CERTIFIED,sr. member of technical staff - software engineeri,Y,114890.0,2013.0,california
235736,CERTIFIED,computer programmer/configurer 2,N,63690.0,2016.0,texas
1663934,CERTIFIED,computer systems administrator,Y,49462.0,2014.0,arizona
2679512,DENIED,computer systems engineer,Y,45739.0,2011.0,new jersey
1636064,CERTIFIED,programmer analyst,Y,72613.0,2014.0,california
1842621,CERTIFIED,computer programmer,Y,89232.0,2013.0,california
1519619,CERTIFIED,programmer analyst,Y,65021.0,2014.0,california
903101,CERTIFIED,programmer analyst,Y,52603.0,2015.0,michigan
1766518,CERTIFIED,programmer analyst,Y,60000.0,2014.0,texas
2916296,CERTIFIED,consultant (software engineer),Y,76232.0,2011.0,georgia
1898913,CERTIFIED,software engineer,Y,70470.0,2013.0,iowa
325302,CERTIFIED,programmer analyst,Y,81619.2,2016.0,pennsylvania
1628132,CERTIFIED,senior software developer,Y,86882.0,2014.0,georgia
274892,WITHDRAWN,computer programmer,Y,83200.0,2016.0,washington
664417,CERTIFIED-WITHDRAWN,programmer analyst,Y,52770.0,2015.0,new jersey
1398092,CERTIFIED,programmer analyst,Y,71074.0,2014.0,georgia
377804,CERTIFIED,senior software developer,Y,98883.0,2016.0,texas
922151,CERTIFIED,computer programmer - programmer analyst,Y,63981.0,2015.0,texas
148556,CERTIFIED,programmer analyst,N,53914.0,2016.0,ohio
863197,CERTIFIED,software developer,Y,65499.0,2015.0,massachusetts
889678,CERTIFIED,computer programmer analyst,Y,64418.0,2015.0,texas
1216397,CERTIFIED,programmer analyst,Y,78187.0,2015.0,colorado
2475714,CERTIFIED,programmer analyst,Y,54912.0,2012.0,california
1467298,CERTIFIED,software developer,Y,63294.0,2014.0,missouri
2944056,CERTIFIED,programmer analyst,Y,45594.0,2011.0,arizona
429632,CERTIFIED,computer specialist,N,57554.0,2016.0,new jersey
312001,CERTIFIED,software developer,N,63877.0,2016.0,new jersey
1246122,CERTIFIED,computer programmer,Y,58406.0,2015.0,ohio
2289858,CERTIFIED,programmer analyst,Y,53331.0,2012.0,california
2961084,CERTIFIED,senior software engineer,Y,106787.2,2011.0,california
1088148,CERTIFIED,software engineer,Y,72500.0,2015.0,maryland
2042806,CERTIFIED,computer system analysts,Y,55411.0,2013.0,south carolina
1244422,CERTIFIED,software developer,Y,68182.4,2015.0,california
1968238,CERTIFIED,computer programmer analyst,Y,46696.0,2013.0,louisiana
1012337,CERTIFIED,programmer analyst,Y,61506.0,2015.0,florida
2437305,CERTIFIED,programmer analyst,Y,81286.0,2012.0,washington
2532521,CERTIFIED,programmer analyst,Y,49358.0,2012.0,texas
1075348,CERTIFIED,programmer analyst,Y,52187.0,2015.0,missouri
1276271,CERTIFIED-WITHDRAWN,software engineer,Y,99653.0,2014.0,california
420931,CERTIFIED,software engineer,N,58989.0,2016.0,michigan
1310406,CERTIFIED,software engineer 3,Y,101899.0,2014.0,washington
1014893,CERTIFIED,programmer analyst,Y,52499.0,2015.0,new jersey
1939093,CERTIFIED,software engineer,Y,65915.0,2013.0,illinois
239429,CERTIFIED,programmer/analyst,N,56534.0,2016.0,texas
2033004,DENIED,software developer,Y,68099.0,2013.0,new york
282788,CERTIFIED-WITHDRAWN,software engineer,Y,87547.0,2016.0,washington
1830222,CERTIFIED,programmer analyst - ii,Y,61714.0,2013.0,pennsylvania
1376859,CERTIFIED,programmer analyst,Y,71510.0,2014.0,new york
1209286,CERTIFIED,software engineer,Y,113029.0,2015.0,california
1928824,CERTIFIED,computer systems engineer/architect,Y,88754.0,2013.0,virginia
294162,CERTIFIED,senior software developer,Y,91561.6,2016.0,new jersey
1810850,CERTIFIED,software engineer,Y,53373.0,2013.0,texas
1792119,CERTIFIED,programmer analyst,Y,50856.0,2013.0,california
2887518,CERTIFIED,programmer analyst,Y,94037.0,2011.0,california
105663,CERTIFIED,senior programmer analyst - ht,Y,89648.0,2016.0,new york
2976830,CERTIFIED,programmer analyst,Y,54912.0,2011.0,california
1935397,CERTIFIED,programmer analyst,Y,50336.0,2013.0,texas
1760382,CERTIFIED,programmer analyst,Y,73923.2,2014.0,california
1276764,CERTIFIED-WITHDRAWN,software engineer,Y,69451.0,2014.0,new york
2800804,CERTIFIED,computer systems analyst,Y,52582.0,2011.0,california
2956639,CERTIFIED,computer programmer,Y,67413.0,2011.0,virginia
2718122,CERTIFIED,programmer analyst,Y,52395.0,2011.0,texas
293361,CERTIFIED,senior software engineer,Y,117458.0,2016.0,washington
219138,CERTIFIED,computer programmer analyst,N,63690.0,2016.0,texas
1038023,CERTIFIED,programmer analyst,Y,46904.0,2015.0,georgia
2740720,CERTIFIED,software engineer,Y,98530.0,2011.0,california
2953469,CERTIFIED,senior software engineer,Y,94578.0,2011.0,maryland
2015098,CERTIFIED,programmer analyst,Y,60507.0,2013.0,virginia
1920096,CERTIFIED,software engineer,Y,100984.0,2013.0,california
2981828,WITHDRAWN,computer programmer,Y,48152.0,2011.0,pennsylvania
